Sale Date,Brand,Model,Country,Price,Sales,Odometer
2020-09-13,Hyundai,Santa Fe,UK,34284,3105,20700
2020-09-13,Nissan,X-Trail,Italy,22963,4707,82779
2020-09-14,Mercedes,C-Class,Poland,86710,882,112416
2020-09-14,BMW,3 Series,Poland,58957,4712,126850
2020-09-14,Honda,Accord,USA,41098,1859,95068
2020-09-15,Nissan,Micra,France,20242,4717,119768
2020-09-15,Nissan,Qashqai,Italy,36025,1167,89416
2020-09-15,Mercedes,E-Class,Japan,98689,1689,106188
2020-09-16,Hyundai,Elantra,Germany,14071,3185,79921
2020-09-16,Hyundai,Elantra,Italy,29831,4241,67451
2020-09-17,BMW,X5,Canada,70794,2528,49477
2020-09-17,Audi,A4,Germany,32620,3146,63024
2020-09-17,Toyota,Camry,Italy,31158,4592,17975
2020-09-18,Honda,CR-V,UK,22968,4718,45409
2020-09-18,Tesla,Model X,USA,45840,3154,10899
2020-09-18,Volkswagen,Passat,Poland,49485,1464,113778
2020-09-19,Mercedes,E-Class,France,78658,4811,66888
2020-09-19,Toyota,RAV4,Australia,21083,4906,87476
2020-09-19,Toyota,Corolla,UK,28844,551,47321
2020-09-20,Mercedes,E-Class,USA,54635,1171,43545
2020-09-20,Audi,Q5,Japan,82291,1574,11986
2020-09-21,Nissan,Juke,Australia,38711,1546,7176
2020-09-21,BMW,X3,Japan,53617,3039,87442
2020-09-21,BMW,3 Series,UK,78292,1100,88947
2020-09-22,Nissan,Qashqai,France,21901,2254,56616
2020-09-22,Tesla,Model Y,UK,117936,951,48284
2020-09-22,Honda,CR-V,Japan,28545,4636,10241
2020-09-23,BMW,5 Series,Spain,46530,3088,24318
2020-09-23,Volkswagen,Polo,UK,37904,2279,81860
2020-09-23,Tesla,Model X,USA,47837,2881,60152
2020-09-24,Hyundai,Santa Fe,USA,34812,1919,9150
2020-09-24,BMW,5 Series,Italy,61016,4244,46943
2020-09-25,Hyundai,i30,USA,30009,971,43985
2020-09-25,Hyundai,Santa Fe,UK,17770,2405,58811
2020-09-25,Ford,Fiesta,UK,16598,1491,97044
2020-09-26,Toyota,Camry,USA,21391,566,19908
2020-09-26,Volkswagen,Polo,Poland,49212,2224,11806
2020-09-26,Ford,Explorer,Spain,22452,1274,85992
2020-09-27,Honda,Civic,Spain,21019,4727,38697
2020-09-27,Honda,Civic,Canada,24973,2005,91649
2020-09-27,Nissan,Micra,France,39039,1684,93263
2020-09-28,Mercedes,GLE,Japan,99052,4074,27790
2020-09-28,Nissan,Juke,Germany,35517,1298,61361
2020-09-29,Toyota,Camry,Canada,17690,4591,51728
2020-09-29,Nissan,Juke,Spain,27085,1392,62730
2020-09-29,Ford,Fiesta,Germany,20503,4028,51732
2020-09-30,Ford,Mustang,Japan,21778,915,80199
2020-09-30,Honda,CR-V,France,28236,1492,107674
2020-09-30,Mercedes,C-Class,Canada,63017,2256,112488
2020-10-01,Tesla,Model Y,France,88094,2854,27353
2020-10-01,Nissan,X-Trail,France,30599,1476,22118
2020-10-01,Honda,Civic,Canada,30280,4768,58251
2020-10-02,Tesla,Model Y,Australia,55207,3681,21226
2020-10-02,Honda,Fit,Italy,37256,1554,46340
2020-10-03,Audi,Q7,Canada,67029,3247,29937
2020-10-03,BMW,X3,France,44399,4353,30047
2020-10-03,Mercedes,E-Class,France,56480,4358,48165
2020-10-04,Hyundai,Elantra,Canada,19914,4868,16179
2020-10-04,Hyundai,Elantra,Spain,32321,1646,59304
2020-10-04,Toyota,Yaris,Poland,29120,3064,61911
2020-10-05,Ford,Fiesta,Germany,25024,1961,115012
2020-10-05,Audi,Q5,Australia,37192,3053,40020
2020-10-05,Volkswagen,Polo,UK,21409,1189,61414
2020-10-06,Toyota,RAV4,Germany,28180,1452,67694
2020-10-06,Tesla,Model 3,Italy,57109,2984,39622
2020-10-07,Hyundai,i30,Poland,21829,4483,61115
2020-10-07,Toyota,Corolla,Canada,27103,2296,66707
2020-10-07,Hyundai,Santa Fe,UK,33669,2085,59711
2020-10-08,Hyundai,Elantra,Germany,19041,3600,45794
2020-10-08,Mercedes,A-Class,USA,67703,2773,79165
2020-10-08,BMW,3 Series,UK,70862,1498,107885
2020-10-09,Ford,Fiesta,Italy,33973,1661,56672
2020-10-09,Hyundai,Tucson,Italy,29588,4912,69085
2020-10-10,Toyota,RAV4,Poland,35067,2471,52361
2020-10-10,Audi,A4,Japan,83370,3742,11868
2020-10-10,Audi,Q5,USA,37632,4351,81939
2020-10-11,Honda,Civic,Canada,39394,753,9102
2020-10-11,Volkswagen,Polo,Japan,24212,3833,99296
2020-10-11,BMW,X3,Japan,62457,765,20532
2020-10-12,Audi,Q5,Germany,55463,653,29977
2020-10-12,Toyota,Corolla,Japan,18148,1268,10607
2020-10-12,BMW,X5,Italy,86939,2710,17399
2020-10-13,BMW,3 Series,Italy,68617,3044,139851
2020-10-13,Tesla,Model Y,USA,54628,829,43619
2020-10-14,Hyundai,Santa Fe,UK,18354,4738,60264
2020-10-14,Hyundai,Santa Fe,UK,31772,4685,46679
2020-10-14,Mercedes,A-Class,France,73868,1172,51476
2020-10-15,Honda,Accord,Italy,34165,4023,49518
2020-10-15,Mercedes,E-Class,Poland,77763,2001,120290
2020-10-15,Hyundai,Elantra,Italy,23531,4385,36541
2020-10-16,Nissan,X-Trail,Japan,27542,1550,34765
2020-10-16,Nissan,Qashqai,UK,33713,4614,51336
2020-10-16,Audi,Q7,Poland,33951,2997,57655
2020-10-17,Tesla,Model Y,Italy,96786,3268,43070
2020-10-17,BMW,X5,Spain,50445,1660,97897
2020-10-18,Ford,Explorer,Poland,21876,4040,116193
2020-10-18,BMW,X3,Spain,73669,523,24123
2020-10-18,Honda,Fit,Australia,29510,678,56999
2020-10-19,Ford,Fiesta,Germany,20888,1712,14001
2020-10-19,Toyota,Yaris,Canada,18659,4316,30854
2020-10-19,Tesla,Model 3,Australia,71797,2892,19780
2020-10-20,Ford,Focus,Germany,16591,1026,78391
2020-10-20,Audi,A3,Italy,59482,687,35104
2020-10-20,Ford,Explorer,Poland,31926,4012,96916
2020-10-21,Volkswagen,Passat,Poland,28780,1332,112292
2020-10-21,Honda,Accord,UK,20574,4285,64858
2020-10-22,Honda,CR-V,UK,17684,4733,116301
2020-10-22,Audi,Q7,Canada,81883,1327,59582
2020-10-22,Audi,Q5,Italy,31234,801,113509
2020-10-23,Honda,Civic,UK,26596,943,90024
2020-10-23,Mercedes,C-Class,UK,68506,1831,116565
2020-10-23,Tesla,Model X,Canada,110277,980,43031
2020-10-24,Audi,A3,Canada,65561,3392,34395
2020-10-24,Honda,Civic,Germany,25235,654,26346
2020-10-24,Nissan,Micra,Italy,36464,1925,91240
2020-10-25,Hyundai,i30,Japan,17424,1758,18418
2020-10-25,Ford,Fiesta,Germany,25894,1373,5565
2020-10-26,Honda,CR-V,UK,19314,4912,8883
2020-10-26,Hyundai,i30,Canada,25695,4755,28123
2020-10-26,Ford,Mustang,France,33573,4596,51978
2020-10-27,Honda,Accord,USA,35125,4188,94405
2020-10-27,BMW,5 Series,UK,39023,1216,82959
2020-10-27,BMW,5 Series,Germany,68158,4384,134579
2020-10-28,Hyundai,Tucson,Australia,14232,2426,35990
2020-10-28,Audi,Q5,Japan,59377,733,11391
2020-10-28,Volkswagen,Golf,Spain,32184,3038,16882
2020-10-29,Volkswagen,Passat,Australia,27911,927,101952
2020-10-29,Tesla,Model Y,Australia,52025,1335,36358
2020-10-30,Hyundai,Santa Fe,Germany,32922,4218,111536
2020-10-30,Audi,Q5,USA,43262,2915,122051
2020-10-30,Tesla,Model Y,Canada,64333,4761,59297
2020-10-31,Nissan,Micra,Spain,17115,3090,77908
2020-10-31,Tesla,Model X,Germany,101174,4758,29435
2020-10-31,Tesla,Model X,Italy,59716,3417,32528
2020-11-01,Honda,Fit,UK,24145,806,47322
2020-11-01,Volkswagen,Tiguan,USA,34626,2384,52703
2020-11-02,Hyundai,Santa Fe,Italy,29823,4830,111167
2020-11-02,Tesla,Model X,UK,104136,1146,60296
2020-11-02,Toyota,Yaris,Canada,27700,1037,84702
2020-11-03,Mercedes,C-Class,USA,86918,1874,77445
2020-11-03,Mercedes,E-Class,UK,72848,2583,70032
2020-11-03,Ford,Mustang,Japan,18670,4251,49512
2020-11-04,Mercedes,C-Class,France,79620,1994,35595
2020-11-04,Audi,Q5,Poland,63440,938,117461
2020-11-04,Audi,Q5,Australia,74725,3676,14008
2020-11-05,Toyota,Corolla,USA,16463,4753,50227
2020-11-05,Nissan,Juke,UK,25884,2293,73259
2020-11-06,BMW,X5,Australia,42630,4962,26375
2020-11-06,Tesla,Model X,Poland,77975,2997,9190
2020-11-06,Volkswagen,Passat,Australia,26381,1255,14638
2020-11-07,Mercedes,GLE,Japan,60534,4560,113069
2020-11-07,Nissan,Juke,Australia,33700,3686,76325
2020-11-07,BMW,X5,Australia,88546,1060,107780
2020-11-08,Hyundai,Tucson,Poland,34676,2768,44322
2020-11-08,Audi,Q7,France,58991,1917,61468
2020-11-08,BMW,3 Series,Poland,52671,3344,93038
2020-11-09,Hyundai,Tucson,Poland,14660,1215,11922
2020-11-09,Ford,Focus,Canada,38721,3029,74506
2020-11-10,BMW,X3,Italy,58800,4037,126585
2020-11-10,Toyota,Camry,Spain,35758,4519,38583
2020-11-10,Mercedes,A-Class,Germany,96407,1422,121233
2020-11-11,Hyundai,Tucson,France,31648,4224,81515
2020-11-11,BMW,X3,Poland,63799,3050,64471
2020-11-11,Ford,Focus,Poland,34057,3592,92273
2020-11-12,Nissan,Juke,UK,36895,2695,67409
2020-11-12,Hyundai,i30,UK,22252,4447,15482
2020-11-12,Nissan,Micra,Canada,33342,1032,5493
2020-11-13,BMW,5 Series,Spain,64550,3470,108315
2020-11-13,Volkswagen,Golf,USA,33551,1261,106489
2020-11-14,Nissan,Juke,UK,39035,4657,33900
2020-11-14,BMW,3 Series,Spain,55043,2025,26978
2020-11-14,Hyundai,Elantra,USA,23650,1719,58380
2020-11-15,Hyundai,Tucson,Italy,17395,1703,101771
2020-11-15,Honda,Civic,Spain,24272,4014,80526
2020-11-15,Toyota,Yaris,USA,22507,4426,55529
2020-11-16,Ford,Fiesta,Australia,42177,4914,88030
2020-11-16,Hyundai,Tucson,Australia,17937,4463,91862
2020-11-16,Nissan,Juke,Australia,33500,2250,70018
2020-11-17,Toyota,Yaris,Canada,20745,4887,91984
2020-11-17,Mercedes,GLE,UK,52150,3897,126047
2020-11-18,Mercedes,C-Class,Poland,43148,4803,27669
2020-11-18,Nissan,Juke,Spain,27228,1270,6843
2020-11-18,Nissan,Micra,USA,36202,831,78048
2020-11-19,Audi,Q5,France,75510,4908,80649
2020-11-19,Mercedes,C-Class,Australia,86324,3365,72457
2020-11-19,Tesla,Model X,Australia,53656,777,36555
2020-11-20,BMW,5 Series,Italy,40704,902,87711
2020-11-20,Tesla,Model 3,Germany,59440,4919,12960
2020-11-20,Nissan,Micra,France,35762,892,93267
2020-11-21,Ford,Focus,Japan,20541,841,35531
2020-11-21,Hyundai,Elantra,Poland,31818,2160,33393
2020-11-22,BMW,5 Series,Poland,74229,1636,17044
2020-11-22,Nissan,Qashqai,Spain,37310,1890,112608
2020-11-22,BMW,5 Series,France,89119,1134,128319
2020-11-23,Audi,Q5,France,57746,2365,52915
2020-11-23,Tesla,Model X,Japan,79017,3666,36600
2020-11-23,Hyundai,Elantra,Italy,22245,3410,100634
2020-11-24,BMW,3 Series,USA,72443,4111,50721
2020-11-24,Nissan,X-Trail,UK,33206,4202,7939
2020-11-25,Hyundai,Tucson,USA,15031,2516,71098
2020-11-25,Honda,Fit,Canada,30998,4275,89216
2020-11-25,BMW,3 Series,Japan,44609,1791,136534
2020-11-26,Toyota,Corolla,Australia,17939,1829,78508
2020-11-26,Ford,Focus,Australia,35184,3433,19799
2020-11-26,Audi,Q7,Spain,77183,4350,31381
2020-11-27,BMW,3 Series,Germany,52572,4797,59892
2020-11-27,Nissan,Qashqai,USA,33855,2036,21702
2020-11-27,Hyundai,Tucson,Italy,21991,1775,32659
2020-11-28,Toyota,Yaris,France,17329,1635,73306
2020-11-28,Nissan,Juke,Japan,30633,1069,64900
2020-11-29,Tesla,Model S,Italy,78038,1238,11680
2020-11-29,Nissan,Juke,Poland,20858,889,84027
2020-11-29,Audi,A3,Italy,79272,3152,61455
2020-11-30,Honda,CR-V,Japan,22565,1609,44697
2020-11-30,BMW,3 Series,Germany,53033,1845,29340
2020-11-30,Tesla,Model X,Japan,89324,984,37642
2020-12-01,BMW,X3,Italy,77875,3983,110061
2020-12-01,Ford,Focus,France,37923,3507,98337
2020-12-01,Audi,A3,Spain,56246,1651,146564
2020-12-02,Audi,A4,Australia,34747,2723,57006
2020-12-02,BMW,X5,Australia,53891,3463,111732
2020-12-03,Hyundai,Santa Fe,France,34089,3905,19026
2020-12-03,Volkswagen,Golf,Australia,41644,3388,63031
2020-12-03,Nissan,Juke,Spain,33168,3196,17012
2020-12-04,Toyota,Camry,Spain,18718,3193,20858
2020-12-04,Nissan,Qashqai,Japan,27721,2055,16825
2020-12-04,Mercedes,GLE,Spain,40036,4336,93707
2020-12-05,Nissan,Juke,Spain,24065,4380,76468
2020-12-05,Volkswagen,Passat,Canada,24333,3576,75603
2020-12-05,Toyota,Yaris,Poland,22973,2310,12887
2020-12-06,BMW,X5,Italy,70497,3950,21929
2020-12-06,Nissan,Qashqai,UK,18169,2378,33546
2020-12-07,Volkswagen,Golf,Australia,19515,1074,83170
2020-12-07,Mercedes,E-Class,Canada,77245,571,102680
2020-12-07,Honda,Accord,Japan,26551,2015,19179
2020-12-08,Audi,Q5,Poland,53949,2400,61369
2020-12-08,Ford,Fiesta,France,24775,958,52632
2020-12-08,Ford,Fiesta,Canada,26457,3166,87735
2020-12-09,Volkswagen,Passat,Japan,34800,4963,28086
2020-12-09,Tesla,Model Y,Spain,65897,1921,37015
2020-12-09,Mercedes,A-Class,Australia,40255,3327,25487
2020-12-10,Tesla,Model X,Canada,69756,4752,22861
2020-12-10,Hyundai,Elantra,Spain,14591,2760,114443
2020-12-11,Ford,Explorer,Poland,37416,4943,114392
2020-12-11,Volkswagen,Passat,UK,40080,4903,24422
2020-12-11,Hyundai,Santa Fe,Germany,26386,1765,50213
2020-12-12,Ford,Focus,Spain,18274,2970,36815
2020-12-12,BMW,5 Series,Spain,49706,3236,31213
2020-12-12,Tesla,Model Y,Canada,62771,4774,40053
2020-12-13,Volkswagen,Golf,Poland,42855,2118,114283
2020-12-13,BMW,3 Series,France,66589,2203,107274
2020-12-13,Audi,Q7,Japan,84708,2922,95548
2020-12-14,Nissan,Qashqai,Italy,24860,999,45581
2020-12-14,Volkswagen,Golf,Japan,43105,4121,37442
2020-12-15,Toyota,Yaris,UK,17347,1226,67170
2020-12-15,Nissan,X-Trail,Spain,35199,1374,106583
2020-12-15,Hyundai,Santa Fe,Japan,27965,1107,27553
2020-12-16,Tesla,Model X,Australia,57771,3227,55226
2020-12-16,Honda,Civic,USA,20838,2473,117650
2020-12-16,Honda,Fit,Canada,27271,3552,99594
2020-12-17,Mercedes,GLE,France,43822,4802,15914
2020-12-17,Honda,Civic,Canada,31683,2224,61363
2020-12-18,Toyota,Camry,Spain,37703,2177,79176
2020-12-18,Ford,Mustang,Spain,31536,1906,12410
2020-12-18,Volkswagen,Golf,Canada,49159,1579,106902
2020-12-19,Hyundai,Tucson,UK,34567,4180,48663
2020-12-19,Audi,A3,Italy,74716,2258,146885
2020-12-19,Volkswagen,Passat,Japan,19501,4904,46190
2020-12-20,BMW,5 Series,Italy,60568,2847,76577
2020-12-20,Mercedes,A-Class,Spain,63482,4176,40048
2020-12-20,Nissan,Micra,Italy,32924,3360,37844
2020-12-21,Hyundai,i30,France,18267,3898,94572
2020-12-21,Hyundai,Tucson,Australia,34043,3735,7419
2020-12-22,Audi,A3,Spain,47140,3024,67600
2020-12-22,Mercedes,C-Class,France,46487,3848,72112
2020-12-22,Volkswagen,Golf,Canada,34642,4575,95418
2020-12-23,Tesla,Model Y,Australia,105124,2158,29762
2020-12-23,Tesla,Model 3,USA,76127,3696,14552
2020-12-23,Honda,CR-V,Germany,21746,3499,70350
2020-12-24,Nissan,Juke,Japan,31595,2928,76736
2020-12-24,Honda,Accord,UK,30203,4098,15564
2020-12-24,BMW,X3,Italy,75404,3096,72085
2020-12-25,Volkswagen,Passat,Australia,40511,1468,84834
2020-12-25,Mercedes,A-Class,Japan,82471,1154,124420
2020-12-26,BMW,3 Series,Canada,43484,3101,41323
2020-12-26,Mercedes,A-Class,France,75361,2623,57968
2020-12-26,Audi,Q7,Japan,33869,3294,17971
2020-12-27,Tesla,Model Y,France,101974,3489,28446
2020-12-27,Toyota,Corolla,Australia,22147,4098,107633
2020-12-27,Mercedes,E-Class,Italy,89244,3164,75587
2020-12-28,Hyundai,Elantra,Canada,29479,4391,93938
2020-12-28,Volkswagen,Golf,Australia,47955,3192,48978
2020-12-28,Hyundai,i30,Canada,15525,1778,112009
2020-12-29,BMW,5 Series,Japan,61309,3870,33284
2020-12-29,Ford,Explorer,Japan,19464,2759,67107
2020-12-30,Nissan,Qashqai,UK,39880,3159,5255
2020-12-30,Toyota,Corolla,Italy,23598,3349,57328
2020-12-30,Hyundai,Elantra,UK,31106,1782,87533
2020-12-31,Mercedes,GLE,Japan,65792,4982,64766
2020-12-31,Nissan,Micra,Australia,30102,3837,15567
2020-12-31,Hyundai,i30,Poland,26686,2414,91120
2021-01-01,Audi,A3,Australia,38851,4188,98662
2021-01-01,Honda,Civic,USA,35177,3718,95045
2021-01-01,Audi,A4,Australia,52554,3600,131332
2021-01-02,Toyota,Yaris,Canada,17611,3093,87015
2021-01-02,Hyundai,i30,Australia,28610,745,113654
2021-01-03,Nissan,Qashqai,USA,21247,4577,91818
2021-01-03,BMW,X5,Australia,66194,1154,102554
2021-01-03,Nissan,Juke,Spain,23391,3672,113675
2021-01-04,Hyundai,Elantra,USA,19239,792,96951
2021-01-04,Volkswagen,Golf,Australia,47323,2696,106770
2021-01-04,BMW,5 Series,Germany,49497,2316,128915
2021-01-05,Mercedes,E-Class,Australia,62159,4349,115153
2021-01-05,BMW,X5,Poland,53706,686,60100
2021-01-05,Mercedes,E-Class,Spain,70669,709,12093
2021-01-06,BMW,X3,Australia,67009,674,138515
2021-01-06,Volkswagen,Passat,UK,47830,4650,17239
2021-01-07,Nissan,Juke,USA,31003,2567,95444
2021-01-07,Toyota,Camry,Germany,33898,3831,114525
2021-01-07,Volkswagen,Golf,Italy,24945,2900,49331
2021-01-08,Nissan,X-Trail,USA,35339,1518,22563
2021-01-08,Nissan,Qashqai,USA,31449,4150,89422
2021-01-08,Audi,Q7,UK,63744,1871,48665
2021-01-09,Tesla,Model Y,Poland,91008,607,53292
2021-01-09,Tesla,Model S,Spain,77356,4309,48371
2021-01-10,Ford,Focus,Japan,37353,3546,51624
2021-01-10,Honda,Fit,Canada,38795,1416,65289
2021-01-10,Toyota,Camry,UK,25360,4235,53791
2021-01-11,Nissan,X-Trail,Spain,25983,4027,25927
2021-01-11,Mercedes,GLE,Canada,67718,2590,133916
2021-01-11,Honda,CR-V,UK,35966,4337,30102
2021-01-12,Ford,Fiesta,UK,41035,3052,61627
2021-01-12,Mercedes,E-Class,Japan,69250,3308,74686
2021-01-12,BMW,5 Series,Japan,50295,2831,55530
2021-01-13,Tesla,Model S,UK,89645,1131,67142
2021-01-13,Hyundai,Tucson,Italy,26846,4817,55708
2021-01-14,Hyundai,i30,Australia,27546,904,99884
2021-01-14,Honda,Accord,Canada,25080,3618,94300
2021-01-14,Volkswagen,Tiguan,Poland,33701,3368,102423
2021-01-15,Nissan,Micra,Canada,31021,4827,60565
2021-01-15,Nissan,Qashqai,France,26355,1037,53692
2021-01-15,BMW,X5,Spain,78798,2152,28740
2021-01-16,BMW,X3,Australia,69319,2707,131701
2021-01-16,Nissan,X-Trail,France,22163,4194,88456
2021-01-16,Nissan,Micra,UK,23399,4345,57587
2021-01-17,Volkswagen,Passat,Poland,39101,2635,77723
2021-01-17,Tesla,Model S,Japan,98031,3779,33460
2021-01-18,Volkswagen,Polo,Italy,33514,2113,63445
2021-01-18,Toyota,Corolla,France,18060,3426,18731
2021-01-18,Volkswagen,Polo,UK,35830,2249,27597
2021-01-19,Audi,Q7,Italy,55653,2877,43615
2021-01-19,Tesla,Model Y,USA,56698,2879,26175
2021-01-19,Tesla,Model S,Germany,88372,3674,42823
2021-01-20,Volkswagen,Golf,Japan,25783,2449,54396
2021-01-20,Toyota,Corolla,France,37156,3927,68965
2021-01-20,Hyundai,Tucson,France,23617,2040,38298
2021-01-21,Nissan,Qashqai,Canada,27295,2301,42924
2021-01-21,Toyota,Camry,Italy,26920,4511,76725
2021-01-22,Audi,Q5,Japan,60226,2255,122557
2021-01-22,Hyundai,Tucson,Italy,31146,4457,100739
2021-01-22,Honda,CR-V,Spain,41578,1551,14596
2021-01-23,Volkswagen,Passat,UK,18510,3904,70355
2021-01-23,Ford,Fiesta,Italy,44490,3821,75202
2021-01-23,Nissan,Juke,USA,38124,4957,35552
2021-01-24,Toyota,Corolla,Australia,23567,1241,30816
2021-01-24,Mercedes,GLE,France,51741,917,132330
2021-01-24,Audi,Q7,Italy,63651,1723,97638
2021-01-25,Honda,CR-V,Canada,24820,4209,23170
2021-01-25,Mercedes,GLE,Germany,70255,2414,21805
2021-01-26,Audi,Q7,Canada,76053,781,107841
2021-01-26,Ford,Mustang,Spain,26679,3293,98823
2021-01-26,Audi,A4,USA,81928,2096,92399
2021-01-27,Toyota,Corolla,UK,25155,2642,90818
2021-01-27,Honda,Civic,Canada,17938,1261,61406
2021-01-27,Tesla,Model 3,Italy,89859,2431,45076
2021-01-28,Mercedes,E-Class,Germany,46021,1703,123415
2021-01-28,Audi,Q7,USA,65051,982,13093
2021-01-28,Volkswagen,Polo,Italy,27394,2121,97510
2021-01-29,Nissan,X-Trail,USA,19535,3377,113886
2021-01-29,Audi,A4,Italy,55765,2840,48057
2021-01-30,Tesla,Model 3,Germany,52145,3402,60797
2021-01-30,Hyundai,Santa Fe,Australia,29768,2672,72696
2021-01-30,Honda,Civic,Italy,41047,4249,117789
2021-01-31,Volkswagen,Golf,France,21804,2868,118461
2021-01-31,Mercedes,A-Class,Canada,95787,1600,138391
2021-01-31,Hyundai,Elantra,Spain,21887,2109,99218
2021-02-01,BMW,X3,Germany,75308,1796,15695
2021-02-01,Mercedes,E-Class,Japan,86932,1284,123831
2021-02-02,Mercedes,C-Class,Japan,99377,2114,30939
2021-02-02,Toyota,Corolla,Germany,35037,996,61851
2021-02-02,Hyundai,Santa Fe,Japan,19733,3716,27072
2021-02-03,BMW,3 Series,USA,72132,4577,130730
2021-02-03,Tesla,Model X,Poland,49960,2897,46069
2021-02-03,BMW,X5,Australia,57578,1999,39782
2021-02-04,Mercedes,GLE,UK,40730,556,41457
2021-02-04,Mercedes,GLE,Poland,96381,1786,83839
2021-02-04,Volkswagen,Passat,France,38505,1257,85402
2021-02-05,Hyundai,Elantra,France,21273,2341,8535
2021-02-05,Tesla,Model 3,Poland,45908,2356,35431
2021-02-06,Audi,A3,Poland,76353,671,99909
2021-02-06,Nissan,Micra,France,17049,4629,48271
2021-02-06,Nissan,X-Trail,Italy,37045,961,41007
2021-02-07,Volkswagen,Tiguan,USA,37188,1369,43294
2021-02-07,Volkswagen,Tiguan,Italy,19934,1203,54086
2021-02-07,Audi,Q5,Poland,75761,1664,43387
2021-02-08,Hyundai,Santa Fe,Germany,19594,2960,77356
2021-02-08,Tesla,Model X,Spain,55529,1791,48158
2021-02-08,Toyota,Corolla,Italy,34039,4512,60665
2021-02-09,BMW,3 Series,Australia,76964,3960,125064
2021-02-09,Tesla,Model 3,UK,73180,2671,48665
2021-02-10,Honda,Accord,Australia,19711,2907,30198
2021-02-10,Honda,Civic,France,35107,3822,6919
2021-02-10,Volkswagen,Passat,France,31473,4715,87501
2021-02-11,BMW,X5,Australia,88061,2499,62800
2021-02-11,Tesla,Model 3,Canada,109315,746,36153
2021-02-11,Volkswagen,Tiguan,UK,39103,2868,82722
2021-02-12,Audi,A4,UK,45290,4191,148542
2021-02-12,Ford,Fiesta,USA,44326,4755,32584
2021-02-12,Tesla,Model 3,Australia,50487,4014,34529
2021-02-13,Audi,Q5,France,41280,2615,21158
2021-02-13,Mercedes,C-Class,USA,78041,2218,117761
2021-02-14,Ford,Explorer,Australia,18809,3421,9676
2021-02-14,Nissan,Qashqai,Japan,29463,1398,45935
2021-02-14,Hyundai,Elantra,Germany,20931,3924,71627
2021-02-15,Nissan,Juke,Japan,26456,1685,68688
2021-02-15,Tesla,Model S,UK,114837,3844,27203
2021-02-15,BMW,3 Series,Australia,59016,3678,130896
2021-02-16,Honda,Fit,Italy,23125,2424,90015
2021-02-16,Toyota,Corolla,France,39578,3992,80481
2021-02-16,BMW,X3,Spain,73796,4515,49426
2021-02-17,Toyota,Corolla,Canada,16141,1165,111704
2021-02-17,Audi,A4,Canada,60013,4508,20060
2021-02-18,Toyota,Corolla,France,28027,4530,94779
2021-02-18,Nissan,X-Trail,Canada,27930,4843,41491
2021-02-18,Mercedes,GLE,UK,44781,4564,61550
2021-02-19,Volkswagen,Polo,Spain,38079,1217,71178
2021-02-19,Toyota,Corolla,Germany,35034,1286,52842
2021-02-19,Tesla,Model 3,Australia,68016,3443,54506
2021-02-20,BMW,X3,Poland,47823,2715,137925
2021-02-20,Nissan,Juke,France,26956,4265,100210
2021-02-20,BMW,X5,Poland,46519,1230,11832
2021-02-21,Hyundai,Tucson,UK,21170,4679,76835
2021-02-21,Volkswagen,Polo,UK,40441,633,108187
2021-02-22,Honda,Fit,Germany,19060,2582,44470
2021-02-22,Tesla,Model Y,Japan,93621,658,69443
2021-02-22,Honda,Civic,Canada,40898,4315,68291
2021-02-23,Volkswagen,Tiguan,UK,25257,3783,20909
2021-02-23,BMW,X5,Canada,63133,2919,89062
2021-02-23,BMW,5 Series,Spain,60551,1222,99407
2021-02-24,Nissan,Qashqai,Germany,34329,4986,40198
2021-02-24,Volkswagen,Passat,Japan,18567,4188,7179
2021-02-25,Mercedes,GLE,Spain,58704,2146,136883
2021-02-25,Tesla,Model Y,France,92653,856,45253
2021-02-25,Hyundai,i30,Australia,32664,4631,15652
2021-02-26,Mercedes,GLE,Spain,88681,3287,68541
2021-02-26,Ford,Fiesta,Japan,33871,825,113261
2021-02-26,BMW,X3,France,40024,1940,86762
2021-02-27,Audi,Q7,Japan,77805,595,12369
2021-02-27,Tesla,Model 3,Italy,75314,2163,24748
2021-02-27,Tesla,Model Y,USA,115441,1192,33906
2021-02-28,Audi,Q5,USA,67895,1038,32161
2021-02-28,Tesla,Model Y,Germany,106009,1742,30717
2021-03-01,Toyota,Yaris,Poland,35594,3877,18965
2021-03-01,Tesla,Model Y,USA,81394,2382,69796
2021-03-01,Hyundai,Elantra,Japan,22031,3688,96205
